timestamp,voltage_C,P_node1,Q_node1,V_node1,time,label
2000-01-01 00:02:30-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,150.0,False
2000-01-01 00:02:31-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,151.0,False
2000-01-01 00:02:32-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,152.0,False
2000-01-01 00:02:33-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,153.0,False
2000-01-01 00:02:34-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,154.0,False
2000-01-01 00:02:35-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,155.0,False
2000-01-01 00:02:36-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,156.0,False
2000-01-01 00:02:37-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,157.0,False
2000-01-01 00:02:38-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,158.0,False
2000-01-01 00:02:39-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,159.0,False
2000-01-01 00:02:40-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,160.0,False
2000-01-01 00:02:41-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,161.0,False
2000-01-01 00:02:42-05:00,(-1140.87+2161.1j),-160.62972513799116,216.11,2443.754809079667,162.0,True
2000-01-01 00:02:43-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,163.0,False
2000-01-01 00:02:44-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,164.0,False
2000-01-01 00:02:45-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,165.0,False
2000-01-01 00:02:46-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,166.0,False
2000-01-01 00:02:47-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,167.0,False
2000-01-01 00:02:48-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,168.0,False
2000-01-01 00:02:49-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,169.0,False
2000-01-01 00:02:50-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,170.0,False
2000-01-01 00:02:51-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,171.0,False
2000-01-01 00:02:52-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,172.0,False
2000-01-01 00:02:53-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,173.0,False
2000-01-01 00:02:54-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,174.0,False
2000-01-01 00:02:55-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,175.0,False
2000-01-01 00:02:56-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,176.0,False
2000-01-01 00:02:57-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,177.0,False
2000-01-01 00:02:58-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,178.0,False
2000-01-01 00:02:59-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,179.0,False
2000-01-01 00:03:00-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,180.0,False
2000-01-01 00:03:01-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,181.0,False
2000-01-01 00:03:02-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,182.0,False
2000-01-01 00:03:03-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,183.0,False
2000-01-01 00:03:04-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,184.0,False
2000-01-01 00:03:05-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,185.0,False
2000-01-01 00:03:06-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,186.0,False
2000-01-01 00:03:07-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,187.0,False
2000-01-01 00:03:08-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,188.0,False
2000-01-01 00:03:09-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,189.0,False
2000-01-01 00:03:10-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,190.0,False
2000-01-01 00:03:11-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,191.0,False
2000-01-01 00:03:12-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,192.0,False
2000-01-01 00:03:13-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,193.0,False
2000-01-01 00:03:14-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,194.0,False
2000-01-01 00:03:15-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,195.0,False
2000-01-01 00:03:16-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,196.0,False
2000-01-01 00:03:17-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,197.0,False
2000-01-01 00:03:18-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,198.0,False
2000-01-01 00:03:19-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,199.0,False
2000-01-01 00:03:20-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,200.0,False
2000-01-01 00:03:21-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,201.0,False
2000-01-01 00:03:22-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,202.0,False
2000-01-01 00:03:23-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,203.0,False
2000-01-01 00:03:24-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,204.0,False
2000-01-01 00:03:25-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,205.0,False
2000-01-01 00:03:26-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,206.0,False
2000-01-01 00:03:27-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,207.0,False
2000-01-01 00:03:28-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,208.0,False
2000-01-01 00:03:29-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,209.0,False
2000-01-01 00:03:30-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,210.0,False
2000-01-01 00:03:31-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,211.0,False
2000-01-01 00:03:32-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,212.0,False
2000-01-01 00:03:33-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,213.0,False
2000-01-01 00:03:34-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,214.0,False
2000-01-01 00:03:35-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,215.0,False
2000-01-01 00:03:36-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,216.0,False
2000-01-01 00:03:37-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,217.0,False
2000-01-01 00:03:38-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,218.0,False
2000-01-01 00:03:39-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,219.0,False
2000-01-01 00:03:40-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,220.0,False
2000-01-01 00:03:41-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,221.0,False
2000-01-01 00:03:42-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,222.0,False
2000-01-01 00:03:43-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,223.0,False
2000-01-01 00:03:44-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,224.0,False
2000-01-01 00:03:45-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,225.0,False
2000-01-01 00:03:46-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,226.0,False
2000-01-01 00:03:47-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,227.0,False
2000-01-01 00:03:48-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,228.0,False
2000-01-01 00:03:49-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,229.0,False
2000-01-01 00:03:50-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,230.0,False
2000-01-01 00:03:51-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,231.0,False
2000-01-01 00:03:52-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,232.0,False
2000-01-01 00:03:53-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,233.0,False
2000-01-01 00:03:54-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,234.0,False
2000-01-01 00:03:55-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,235.0,False
2000-01-01 00:03:56-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,236.0,False
2000-01-01 00:03:57-05:00,(-1140.87+2161.1j),-114.08699999999999,216.11,2443.754809079667,237.0,False
